Irving Penn	Q318604	1917	Q6581097
Richard Prince	Q661520	1949	Q6581097
Sergey Prokudin-Gorsky	Q101516	1863	Q6581097
Man Ray	Q46139	1890	Q6581097
Jacob Riis	Q379211	1849	Q6581097
Alexander Rodchenko	Q312631	1891	Q6581097
Cindy Sherman	Q229455	1954	Q6581072
Malick Sidibé	Q781717	1935	Q6581097
Lorna Simpson	Q6681389	1960	Q6581072
Edward Steichen	Q313899	1879	Q6581097
Alfred Stieglitz	Q313055	1864	Q6581097
Paul Strand	Q453839	1890	Q6581097
Carleton Watkins	Q2939083	1829	Q6581097
Edward Weston	Q346988	1886	Q6581097
Clarence Hudson White	Q942472	1871	Q6581097
Bunny Yeager	Q529258	1929	Q6581072
Ai Weiwei	Q160115	1957	Q6581097
Joseph Beuys	Q153965	1921	Q6581097
Judy Chicago	Q441440	1939	Q6581072
Olafur Eliasson	Q365691	1967	Q6581097
Tracey Emin	Q241185	1963	Q6581072
Félix González-Torres	Q1288359	1957	Q6581097
Damien Hirst	Q294326	1965	Q6581097
Jenny Holzer	Q270388	1950	Q6581072
Ray Johnson	Q178040	1927	Q6581097
Donald Judd	Q250293	1928	Q6581097
Anish Kapoor	Q327293	1954	Q6581097
Yves Klein	Q154335	1928	Q6581097
Jeff Koons	Q297525	1955	Q6581097
Joseph Kosuth	Q313113	1945	Q6581097
Sol LeWitt	Q168587	1928	Q6581097
Piero Manzoni	Q472756	1933	Q6581097
Takashi Murakami	Q352437	1962	Q6581097
Yoko Ono	Q117012	1933	Q6581072
Nam June Paik	Q158056	1932	Q6581097
Kara Walker	Q444277	1969	Q6581072
Kehinde Wiley	Q329092	1977	Q6581097
Yayoi Kusama	Q231121	1929	Q6581072
Marina Abramović	Q47496	1946	Q6581072
Vito Acconci	Q433471	1940	Q6581097
Vanessa Beecroft	Q152292	1969	Q6581072
Chris Burden	Q720832	1946	Q6581097
Hedwig Gorski	Q3129340	1949	Q6581072
Allan Kaprow	Q366380	1927	Q6581097
Banksy	Q133600	1974	Q6581097
Jean-Michel Basquiat	Q155407	1960	Q6581097
Shepard Fairey	Q1332698	1970	Q6581097
Keith Haring	Q485635	1958	Q6581097
Lady Pink	Q3216025	1964	Q6581072
Bernard Leach	Q2898210	1887	Q6581097
Maria Martinez	Q2660929	1887	Q6581072
Ogata Kenzan	Q534279	1663	Q6581097
Ladi Kwali	Q16010963	1925	Q6581072
Shōji Hamada	Q3090171	1894	Q6581097
Nicola Amati	Q453129	1596	Q6581097
Bartolomeo Cristofori	Q301597	1655	Q6581097
Orville Gibson	Q983557	1856	Q6581097
Giovanni Battista Guadagnini	Q691385	1711	Q6581097
Leo Fender	Q297469	1909	Q6581097
Giuseppe Guarneri	Q453267	1698	Q6581097
Les Paul	Q262399	1915	Q6581097
Adolphe Sax	Q181995	1814	Q6581097
Henry E. Steinway	Q215850	1797	Q6581097
Antonio Stradivari	Q182011	1644	Q6581097
Kat Von D	Q234527	1982	Q6581072
Sailor Jerry	Q1335701	1911	Q6581097
Sua Sulu'ape Paulo II	Q7630423	1949	Q6581097
Whang-od	Q21176511	1917	Q6581072
El Anatsui	Q1323876	1944	Q6581097
Ben Enwonwu	Q4885605	1921	Q6581097
George Lilanga	Q1507782	1934	Q6581097
Gonçalo Mabunda	Q19800984	1975	Q6581097
Esther Mahlangu	Q3733455	1935	Q6581072
Uche Okeke	Q15461959	1933	Q6581097
Bruce Onobrakpeya	Q3645490	1932	Q6581097
Chéri Samba	Q2617109	1956	Q6581097
Gerard Sekoto	Q3103960	1913	Q6581097
Osman Waqialla	Q2721113	1925	Q6581097
Latif Karimov	Q4219598	1906	Q6581097
Zainul Abedin	Q2443222	1914	Q6581097
Quamrul Hassan	Q3350235	1921	Q6581097
Vann Nath	Q611335	1946	Q6581097
Chu Suiliang	Q557726	0597	Q6581097
Dong Qichang	Q537211	1555	Q6581097
Fan Kuan	Q1278559		Q6581097
Gu Kaizhi	Q378555	0345	Q6581097
Guan Daosheng	Q270130	1262	Q6581072
Guo Xi	Q536645	1020	Q6581097
Li Tang (painter)	Q716331	1050	Q6581097
Ma Yuan (painter)	Q433603	1160	Q6581097
Ouyang Xun	Q1207679	0557	Q6581097
Qi Baishi	Q369608	1864	Q6581097
Qiu Ying	Q769372	1494	Q6581097
Qiu Zhu	Q68469426		Q6581072
Shen Zhou	Q558863	1427	Q6581097
Shitao	Q469439	1642	Q6581097
Tang Yin	Q2248916	1470	Q6581097
Wang Xizhi	Q378564	0321	Q6581097
Wen Zhengming	Q306673	1470	Q6581097
Wu Daozi	Q1196022	0680	Q6581097
Xue Ji	Q6147970	0649	Q6581097
Yan Zhenqing	Q758566	0709	Q6581097
Yu Shinan	Q559414	0558	Q6581097
Zhao Mengfu	Q197461	1254	Q6581097
Zhu Yunming	Q557212	1461	Q6581097
Pacita Abad	Q466654	1946	Q6581072
Fernando Amorsolo	Q1943091	1892	Q6581097
Juan Luna	Q28867	1857	Q6581097
Félix Resurrección Hidalgo	Q2391230	1855	Q6581097
Ramkinkar Baij	Q3345966	1906	Q6581097
Nandalal Bose	Q3348980	1882	Q6581097
M. F. Husain	Q558522	1915	Q6581097
Tyeb Mehta	Q3111894	1925	Q6581097
Anjolie Ela Menon	Q4765850	1940	Q6581072
Abd al-Samad	Q307497	1500	Q6581097
Amrita Sher-Gil	Q150312	1913	Q6581072
Abanindranath Tagore	Q691796	1871	Q6581097
Raja Ravi Varma	Q333453	1848	Q6581097
Emily Kame Kngwarreye	Q453890	1914	Q6581072
Sally Morgan (artist)	Q443424	1951	Q6581072
Albert Namatjira	Q560086	1902	Q6581097
Clifford Possum Tjapaltjarri	Q440221	1932	Q6581097
Akira Yoshizawa	Q209200	1911	Q6581097
Hasegawa Tōhaku	Q719668	1539	Q6581097
Hokusai	Q5586	1760	Q6581097
Hon'ami Kōetsu	Q3139920	1558	Q6581097
Hiroshige	Q200798	1797	Q6581097
Shinsui Itō	Q2060569	1898	Q6581097
Kanō Eitoku	Q536696	1543	Q6581097
Kanō Masanobu	Q28931	1434	Q6581097
Kawanabe Kyōsai	Q2838030	1831	Q6581097
John Naka	Q3182796	1914	Q6581097
Ogata Kōrin	Q952938	1658	Q6581097
Sesshū Tōyō	Q48514	1420	Q6581097
Sharaku	Q361174		Q6581097
Shibata Zeshin	Q2386947	1807	Q6581097
Tawaraya Sōtatsu	Q1281252	1570	Q6581097
Toyohara Chikanobu	Q3087294	1838	Q6581097
Uemura Shōen	Q275018	1875	Q6581072
Utagawa Toyokuni	Q950316	1769	Q6581097
Utamaro	Q272045	1753	Q6581097
Kim Hong-do	Q494712	1745	Q6581097
Kim Chŏnghŭi	Q626484	1786	Q6581097
Jeong Seon	Q489785	1676	Q6581097
Na Hyesŏk	Q466477	1896	Q6581072
Sin Yun-bok	Q484262	1758	Q6581097
Daoud Corm	Q16466728	1852	Q6581097
Angel De Cora	Q4762120	1871	Q6581072
R. C. Gorman	Q2123845	1931	Q6581097
Silver Horn	Q7516071	1860	Q6581097
Dat So La Lee	Q3016973	1829	Q6581072
John Pule	Q1222678	1962	Q6581097
Nusret Çolpan	Q7070376	1952	Q6581097
Sheikh Hamdullah	Q3561135	1436	Q6581097
Hâfiz Osman	Q5963076	1642	Q6581097
Nakkaş Osman	Q6419363	1600	Q6581097
Reza Abbasi	Q380726	1565	Q6581097
Mir Sayyid Ali	Q1937873	1510	Q6581097
Hossein Behzad	Q464988	1894	Q6581097
Kamāl ud-Dīn Behzād	Q334875	1450	Q6581097
Mir Emad Hassani	Q6872075	1554	Q6581097
Aliquli Jabbadar	Q2034261	1666	Q6581097
Kamal-ol-molk	Q1659496	1847	Q6581097
Ibn Muqla	Q974105	0886	Q6581097
Thawan Duchanee	Q3519660	1939	Q6581097
Chalermchai Kositpipat	Q5068706	1955	Q6581097
Tô Ngọc Vân	Q7862308	1906	Q6581097
Gilles Binchois	Q214964	1400	Q6581097
Bertran de Born	Q4510	1140	Q6581097
William Byrd	Q208375	1543	Q6581097
Arnaut Daniel	Q4344	1150	Q6581097
John Dowland	Q207355	1563	Q6581097
Guillaume Du Fay	Q207717	1397	Q6581097
John Dunstaple	Q215134	1390	Q6581097
Carlo Gesualdo	Q192958	1566	Q6581097
Hildegard of Bingen	Q70991	1098	Q6581072
Josquin des Prez	Q143100	1455	Q6581097
Francesco Landini	Q311674	1335	Q6581097
Orlando di Lasso	Q154792	1532	Q6581097
Léonin	Q297501	1135	Q6581097
Guillaume de Machaut	Q200580	1300	Q6581097
Thomas Morley	Q438141	1559	Q6581097
Johannes Ockeghem	Q143059	1410	Q6581097
Jacopo Peri	Q205519	1561	Q6581097
Pérotin	Q206275	1155	Q6581097
Giovanni Pierluigi da Palestrina	Q179277	1525	Q6581097
Rutebeuf	Q918599	1245	Q6581097
Thomas Tallis	Q207789	1505	Q6581097
Tannhäuser	Q810443	1205	Q6581097
Tomás Luis de Victoria	Q215128	1548	Q6581097
Adrian Willaert	Q312615	1480	Q6581097
William IX, Duke of Aquitaine	Q5351	1071	Q6581097
Wolfram von Eschenbach	Q18821	1170	Q6581097
Tomaso Albinoni	Q174606	1671	Q6581097
Johann Sebastian Bach	Q1339	1685	Q6581097
Heinrich Ignaz Franz Biber	Q153455	1644	Q6581097
Dieterich Buxtehude	Q153637	1637	Q6581097
Arcangelo Corelli	Q164475	1653	Q6581097
François Couperin	Q50186	1668	Q6581097
Girolamo Frescobaldi	Q209212	1583	Q6581097
Johann Jakob Froberger	Q60724	1616	Q6581097
Giovanni Gabrieli	Q34624	1557	Q6581097
Orlando Gibbons	Q311913	1583	Q6581097
George Frideric Handel	Q7302	1685	Q6581097
Jean-Baptiste Lully	Q1192	1632	Q6581097
Claudio Monteverdi	Q53068	1567	Q6581097
Johann Pachelbel	Q76485	1653	Q6581097
Giovanni Battista Pergolesi	Q185312	1710	Q6581097
Henry Purcell	Q9695	1659	Q6581097
Jean-Philippe Rameau	Q1145	1683	Q6581097
Gaspar Sanz	Q440048	1640	Q6581097
Domenico Scarlatti	Q167837	1685	Q6581097
Heinrich Schütz	Q153643	1585	Q6581097
Johann Stamitz	Q156033	1717	Q6581097
Barbara Strozzi	Q232235	1619	Q6581072
Georg Philipp Telemann	Q75854	1681	Q6581097
Antonio Vivaldi	Q1340	1678	Q6581097
Carl Philipp Emanuel Bach	Q76428	1714	Q6581097
Ludwig van Beethoven	Q255	1770	Q6581097
Luigi Boccherini	Q189766	1745	Q6581097
Luigi Cherubini	Q20721	1760	Q6581097
Muzio Clementi	Q193673	1752	Q6581097
Christoph Willibald Gluck	Q130759	1714	Q6581097
Joseph Haydn	Q7349	1732	Q6581097
Wolfgang Amadeus Mozart	Q254	1756	Q6581097
Chevalier de Saint-Georges	Q726953	1745	Q6581097
Antonio Salieri	Q51088	1750	Q6581097
Mily Balakirev	Q185040	1836	Q6581097
Amy Beach	Q235699	1867	Q6581072
Vincenzo Bellini	Q170209	1801	Q6581097
Hector Berlioz	Q1151	1803	Q6581097
Georges Bizet	Q56158	1838	Q6581097
Alexander Borodin	Q164004	1833	Q6581097
Johannes Brahms	Q7294	1833	Q6581097
Anton Bruckner	Q81752	1824	Q6581097
Frédéric Chopin	Q1268	1810	Q6581097
César Cui	Q208546	1835	Q6581097
Léo Delibes	Q207951	1836	Q6581097
Gaetano Donizetti	Q101698	1797	Q6581097
Antonín Dvořák	Q7298	1841	Q6581097
Edward Elgar	Q179631	1857	Q6581097
César Franck	Q50187	1822	Q6581097
Arthur Sullivan	Q212692	1842	Q6581097
Alexander Glazunov	Q25872	1865	Q6581097
Mikhail Glinka	Q181885	1804	Q6581097
Charles Gounod	Q180278	1818	Q6581097
Enrique Granados	Q294225	1867	Q6581097
Edvard Grieg	Q80621	1843	Q6581097
Johann Nepomuk Hummel	Q151953	1778	Q6581097
Ruggero Leoncavallo	Q189015	1857	Q6581097
Franz Liszt	Q41309	1811	Q6581097
Jules Massenet	Q194436	1842	Q6581097
Felix Mendelssohn	Q46096	1809	Q6581097
Giacomo Meyerbeer	Q105237	1791	Q6581097
Modest Mussorgsky	Q132682	1839	Q6581097
Jacques Offenbach	Q41555	1819	Q6581097
Nikolai Rimsky-Korsakov	Q93227	1844	Q6581097
Gioachino Rossini	Q9726	1792	Q6581097
Camille Saint-Saëns	Q150445	1835	Q6581097
Franz Schubert	Q7312	1797	Q6581097
Robert Schumann	Q7351	1810	Q6581097
Bedřich Smetana	Q48173	1824	Q6581097
John Philip Sousa	Q295935	1854	Q6581097
Johann Strauss I	Q184178	1804	Q6581097
Johann Strauss II	Q83309	1825	Q6581097
Pyotr Ilyich Tchaikovsky	Q7315	1840	Q6581097
Giuseppe Verdi	Q7317	1813	Q6581097
Richard Wagner	Q1511	1813	Q6581097
Carl Maria von Weber	Q154812	1786	Q6581097
Hugo Wolf	Q215747	1860	Q6581097
Isaac Albéniz	Q185812	1860	Q6581097
Samuel Coleridge-Taylor	Q739229	1875	Q6581097
Claude Debussy	Q4700	1862	Q6581097
Manuel de Falla	Q193283	1876	Q6581097
Gabriel Fauré	Q104919	1845	Q6581097
Chiquinha Gonzaga	Q465902	1847	Q6581072
Gustav Holst	Q200867	1874	Q6581097
Leoš Janáček	Q184933	1854	Q6581097
Franz Lehár	Q191917	1870	Q6581097
Gustav Mahler	Q7304	1860	Q6581097
Carl Nielsen	Q205139	1865	Q6581097
Giacomo Puccini	Q7311	1858	Q6581097
Sergei Rachmaninoff	Q131861	1873	Q6581097
Maurice Ravel	Q1178	1875	Q6581097
Erik Satie	Q187192	1866	Q6581097
Alexander Scriabin	Q185647	1872	Q6581097
Jean Sibelius	Q45682	1865	Q6581097
Ethel Smyth	Q236599	1858	Q6581072
Richard Strauss	Q13894	1864	Q6581097
Samuel Barber	Q216870	1910	Q6581097
Béla Bartók	Q83326	1881	Q6581097
Alban Berg	Q78475	1885	Q6581097
Benjamin Britten	Q150767	1913	Q6581097
Elliott Carter	Q318835	1908	Q6581097
Aaron Copland	Q192185	1900	Q6581097
Peter Maxwell Davies	Q139223	1934	Q6581097
George Gershwin	Q123829	1898	Q6581097
Manos Hatzidakis	Q447433	1925	Q6581097
Paul Hindemith	Q57244	1895	Q6581097
Charles Ives	Q309648	1874	Q6581097
Aram Khachaturian	Q152293	1903	Q6581097
Oliver Knussen	Q949003	1952	Q6581097
Witold Lutosławski	Q156472	1913	Q6581097
Bohuslav Martinů	Q223258	1890	Q6581097
Gian Carlo Menotti	Q270662	1911	Q6581097
Olivier Messiaen	Q151593	1908	Q6581097
Darius Milhaud	Q186264	1892	Q6581097
Carl Orff	Q44086	1895	Q6581097
Francis Poulenc	Q191408	1899	Q6581097
Sergei Prokofiev	Q49481	1891	Q6581097
Ottorino Respighi	Q243837	1879	Q6581097
Alfred Schnittke	Q158078	1934	Q6581097
Arnold Schoenberg	Q154770	1874	Q6581097
Peter Sculthorpe	Q924162	1929	Q6581097
Dmitri Shostakovich	Q80135	1906	Q6581097
Fela Sowande	Q1352462	1905	Q6581097
Igor Stravinsky	Q7314	1882	Q6581097
Karol Szymanowski	Q295400	1882	Q6581097
Virgil Thomson	Q544485	1896	Q6581097
Edgard Varèse	Q57247	1883	Q6581097
Ralph Vaughan Williams	Q207947	1872	Q6581097
Heitor Villa-Lobos	Q203514	1887	Q6581097
Pancho Vladigerov	Q528781	1899	Q6581097
William Walton	Q310939	1902	Q6581097
Anton Webern	Q190933	1883	Q6581097
John Adams (composer)	Q84114	1947	Q6581097
Laurie Anderson	Q235066	1947	Q6581072
Milton Babbitt	Q318518	1916	Q6581097
Luciano Berio	Q221450	1925	Q6581097
Harrison Birtwistle	Q354335	1934	Q6581097
Pierre Boulez	Q156193	1925	Q6581097
John Cage	Q180727	1912	Q6581097
Morton Feldman	Q316427	1926	Q6581097
Brian Ferneyhough	Q462291	1943	Q6581097
Philip Glass	Q189729	1937	Q6581097
Henryk Górecki	Q294568	1933	Q6581097
György Ligeti	Q154331	1923	Q6581097
Arvo Pärt	Q189534	1935	Q6581097
Harry Partch	Q201494	1901	Q6581097
Krzysztof Penderecki	Q153469	1933	Q6581097
Steve Reich	Q262791	1936	Q6581097
Terry Riley	Q365243	1935	Q6581097
Pierre Schaeffer	Q315744	1910	Q6581097
Karlheinz Stockhausen	Q154556	1928	Q6581097
Tōru Takemitsu	Q155467	1930	Q6581097
Iannis Xenakis	Q152880	1922	Q6581097
La Monte Young	Q432822	1935	Q6581097
Isang Yun	Q153611	1917	Q6581097
Unsuk Chin	Q272236	1961	Q6581072
Ludovico Einaudi	Q83182	1955	Q6581097
Kaija Saariaho	Q241432	1952	Q6581072
John Barry (composer)	Q111074	1933	Q6581097
Georges Delerue	Q435034	1925	Q6581097
Delia Derbyshire	Q29544	1937	Q6581072
Danny Elfman	Q193338	1953	Q6581097
Jerry Goldsmith	Q235077	1929	Q6581097
Marvin Hamlisch	Q337206	1944	Q6581097
Bernard Herrmann	Q296804	1911	Q6581097
Joe Hisaishi	Q275900	1950	Q6581097
James Horner	Q106221	1953	Q6581097
Yoko Kanno	Q224981	1964	Q6581072
Koji Kondo	Q356782	1961	Q6581097
Erich Wolfgang Korngold	Q313371	1897	Q6581097
Henry Mancini	Q185928	1924	Q6581097
Ennio Morricone	Q23848	1928	Q6581097
Miklós Rózsa	Q319396	1907	Q6581097
Lalo Schifrin	Q247293	1932	Q6581097
Jeremy Soule	Q466213	1975	Q6581097
Max Steiner	Q350704	1888	Q6581097
Mikis Theodorakis	Q151976	1925	Q6581097
Nobuo Uematsu	Q312327	1959	Q6581097
Franz Waxman	Q213611	1906	Q6581097
John Williams	Q131285	1932	Q6581097
Hans Zimmer	Q76364	1957	Q6581097
Percy Faith	Q712683	1908	Q6581097
Mantovani	Q505683	1905	Q6581097
Enya	Q38257	1961	Q6581072
Jean-Michel Jarre	Q104326	1948	Q6581097
Kitarō	Q273652	1953	Q6581097
Yanni	Q234716	1954	Q6581097
Scott Joplin	Q191499	1868	Q6581097
Joseph Lamb (composer)	Q1066908	1887	Q6581097
James Scott (composer)	Q1383575	1885	Q6581097
Nadia Boulanger	Q140619	1887	Q6581072
Carl Czerny	Q215333	1791	Q6581097
Elvira de Hidalgo	Q465195	1891	Q6581072
Mathilde Marchesi	Q437075	1821	Q6581072
Leopold Mozart	Q156280	1719	Q6581097
Nicolas Chédeville	Q491486	1705	Q6581097
Vassilis Tsitsanis	Q1500297	1915	Q6581097
Pablo Casals	Q208537	1876	Q6581097
Yo-Yo Ma	Q234891	1955	Q6581097
Gregor Piatigorsky	Q364868	1903	Q6581097
Jacqueline du Pré	Q228888	1945	Q6581072
Mstislav Rostropovich	Q152043	1927	Q6581097
Claudio Abbado	Q151608	1933	Q6581097
Thomas Beecham	Q313714	1879	Q6581097
Leonard Bernstein	Q152505	1918	Q6581097
Karl Böhm	Q84241	1894	Q6581097
Hans von Bülow	Q155540	1830	Q6581097
Sergiu Celibidache	Q165671	1912	Q6581097
Wilhelm Furtwängler	Q57285	1886	Q6581097
John Eliot Gardiner	Q160325	1943	Q6581097
Carlo Maria Giulini	Q430829	1914	Q6581097
Nikolaus Harnoncourt	Q78526	1929	Q6581097
Herbert von Karajan	Q154895	1908	Q6581097
Carlos Kleiber	Q160706	1930	Q6581097
Otto Klemperer	Q155136	1885	Q6581097
Pierre Monteux	Q434972	1875	Q6581097
Yevgeny Mravinsky	Q320609	1903	Q6581097
Simon Rattle	Q157814	1955	Q6581097
Georg Solti	Q128085	1912	Q6581097
Leopold Stokowski	Q297562	1882	Q6581097
George Szell	Q310638	1897	Q6581097
Arturo Toscanini	Q13003	1867	Q6581097
Giovanni Bottesini	Q354101	1821	Q6581097
Serge Koussevitzky	Q353449	1874	Q6581097
Jacques-Martin Hotteterre	Q726500	1673	Q6581097
Jean-Pierre Rampal	Q186359	1922	Q6581097
Paul Taffanel	Q287462	1844	Q6581097
Gheorghe Zamfir	Q328800	1941	Q6581097
Julian Bream	Q453583	1933	Q6581097
Andrés Segovia	Q192529	1893	Q6581097
Fernando Sor	Q254110	1778	Q6581097
Francisco Tárrega	Q313372	1852	Q6581097
François-Joseph Naderman	Q509793	1781	Q6581097
Turlough O'Carolan	Q335838	1670	Q6581097
Wanda Landowska	Q160257	1879	Q6581072
Dennis Brain	Q919550	1921	Q6581097
Vincenzo Galilei	Q313765	1520	Q6581097
Keiko Abe	Q253686	1937	Q6581072
Evelyn Glennie	Q239275	1965	Q6581072
Martha Argerich	Q156810	1941	Q6581072
Claudio Arrau	Q160223	1903	Q6581097
Vladimir Ashkenazy	Q157785	1937	Q6581097
Wilhelm Backhaus	Q60256	1884	Q6581097
Daniel Barenboim	Q152768	1942	Q6581097
Alfred Brendel	Q84148	1931	Q6581097
Van Cliburn	Q366355	1934	Q6581097
Alfred Cortot	Q116057	1877	Q6581097
György Cziffra	Q254333	1921	Q6581097
Emil Gilels	Q319732	1916	Q6581097
Glenn Gould	Q216924	1932	Q6581097
Vladimir Horowitz	Q192506	1903	Q6581097
Friedrich Kalkbrenner	Q170270	1785	Q6581097
Wilhelm Kempff	Q159946	1895	Q6581097
Lang Lang	Q155713	1982	Q6581097
Alicia de Larrocha	Q232255	1923	Q6581072
Liberace	Q347528	1919	Q6581097
Dinu Lipatti	Q322080	1917	Q6581097
Radu Lupu	Q472114	1945	Q6581097
Ignacy Jan Paderewski	Q191957	1860	Q6581097
Murray Perahia	Q326221	1947	Q6581097
André Previn	Q155712	1929	Q6581097
Sviatoslav Richter	Q124890	1915	Q6581097
Arthur Rubinstein	Q183182	1887	Q6581097
András Schiff	Q427319	1953	Q6581097
Artur Schnabel	Q213688	1882	Q6581097
Clara Schumann	Q132232	1819	Q6581072
Rudolf Serkin	Q213545	1903	Q6581097
Grigory Sokolov	Q468626	1950	Q6581097
Mitsuko Uchida	Q238290	1948	Q6581072
Yundi	Q557244	1982	Q6581097
Krystian Zimerman	Q353461	1956	Q6581097
Marian Anderson	Q231923	1897	Q6581072
Victoria de los Ángeles	Q231608	1923	Q6581072
Cecilia Bartoli	Q18828	1966	Q6581072
Mattia Battistini	Q963005	1856	Q6581097
Jussi Björling	Q56157	1911	Q6581097
Andrea Bocelli	Q42402	1958	Q6581097
Faustina Bordoni	Q267651	1697	Q6581072
Sarah Brightman	Q151814	1960	Q6581072
Montserrat Caballé	Q151435	1933	Q6581072
Maria Callas	Q128297	1923	Q6581072
José Carreras	Q485165	1946	Q6581097
Enrico Caruso	Q170726	1873	Q6581097
Feodor Chaliapin	Q189164	1873	Q6581097
Franco Corelli	Q313831	1921	Q6581097
Régine Crespin	Q290464	1927	Q6581072
Alfred Deller	Q981299	1912	Q6581097
Plácido Domingo	Q130853	1941	Q6581097
Farinelli	Q223744	1705	Q6581097
Geraldine Farrar	Q241498	1882	Q6581072
Dietrich Fischer-Dieskau	Q77060	1925	Q6581097
Kirsten Flagstad	Q234380	1895	Q6581072
Renée Fleming	Q165637	1959	Q6581072
Beniamino Gigli	Q159473	1890	Q6581097
Tito Gobbi	Q363254	1913	Q6581097
Giulia Grisi	Q287344	1811	Q6581072
Hans Hotter	Q63244	1909	Q6581097
Jonas Kaufmann	Q62358	1969	Q6581097
Michael Kelly (tenor)	Q980702	1762	Q6581097
Mario Lanza	Q299331	1921	Q6581097
Sergei Lemeshev	Q972380	1902	Q6581097
Jenny Lind	Q231345	1820	Q6581072
Christa Ludwig	Q241005	1928	Q6581072
Maria Malibran	Q232783	1808	Q6581072
Nellie Melba	Q237607	1861	Q6581072
Lauritz Melchior	Q542823	1890	Q6581097
Anna Netrebko	Q78516	1971	Q6581072
Birgit Nilsson	Q233951	1918	Q6581072
Adelina Patti	Q234166	1843	Q6581072
Luciano Pavarotti	Q37615	1935	Q6581097
Rosa Ponselle	Q260264	1897	Q6581072
Leontyne Price	Q233718	1927	Q6581072
Anna Renzi	Q3617815	1620	Q6581072
Paul Robeson	Q273233	1898	Q6581097
Giovanni Battista Rubini	Q941040	1794	Q6581097
Titta Ruffo	Q714574	1877	Q6581097
Charles Santley	Q521746	1834	Q6581097
Elisabeth Schwarzkopf	Q57288	1915	Q6581072
Teresa Stolz	Q291943	1834	Q6581072
Joan Sutherland	Q207269	1926	Q6581072
Kiri Te Kanawa	Q380133	1944	Q6581072
Renata Tebaldi	Q229179	1922	Q6581072
Fritz Wunderlich	Q57809	1930	Q6581097
Mischa Elman	Q1391355	1891	Q6581097
Hilary Hahn	Q235406	1979	Q6581072
Jascha Heifetz	Q243472	1901	Q6581097
Fritz Kreisler	Q78517	1875	Q6581097
Karol Lipiński	Q390986	1790	Q6581097
Yehudi Menuhin	Q156814	1916	Q6581097
Nathan Milstein	Q434055	1902	Q6581097
David Oistrakh	Q47120	1908	Q6581097
Niccolò Paganini	Q66075	1782	Q6581097
Itzhak Perlman	Q215905	1945	Q6581097
André Rieu	Q159832	1949	Q6581097
Pablo de Sarasate	Q204503	1844	Q6581097
Isaac Stern	Q311317	1920	Q6581097
Giuseppe Tartini	Q108555	1692	Q6581097
Henryk Wieniawski	Q272184	1835	Q6581097
William Primrose	Q541922	1904	Q6581097
Lionel Tertis	Q718637	1876	Q6581097
K. P. H. Notoprojo	Q347239	1909	Q6581097
Liu Tianhua	Q715384	1895	Q6581097
Michio Miyagi	Q1940929	1894	Q6581097
Cosmas of Maiuma	Q2496948	0675	Q6581097
Joseph the Hymnographer	Q2282958	0816	Q6581097
Kassia	Q263592	0810	Q6581072
John Koukouzeles	Q246818	1280	Q6581097
Romanos the Melodist	Q221059	0490	Q6581097
Purandara Dasa	Q2350157	1470	Q6581097
Muthuswami Dikshitar	Q1771067	1775	Q6581097
Syama Sastri	Q3519351	1762	Q6581097
Tyagaraja	Q2044389	1767	Q6581097
Swathi Thirunal Rama Varma	Q2283372	1813	Q6581097
Mei Baojiu	Q6809920	1934	Q6581097
Mei Lanfang	Q526989	1894	Q6581097
Nikhil Banerjee	Q1371007	1931	Q6581097
Hariprasad Chaurasia	Q212512	1938	Q6581097
Mehdi Hassan	Q395249	1927	Q6581097
Zakir Hussain (musician)	Q144719	1951	Q6581097
Ali Akbar Khan	Q468356	1922	Q6581097
Allauddin Khan	Q2837826	1881	Q6581097
Amir Khan (singer)	Q2843494	1912	Q6581097
Farida Khanum	Q539567	1929	Q6581072
Alla Rakha	Q1392049	1919	Q6581097
Ravi Shankar	Q103774	1920	Q6581097
Jagjit Singh	Q107067	1941	Q6581097
Tansen	Q469894	1493	Q6581097
Lalon	Q3347988	1772	Q6581097
Farida Parveen	Q3066919	1954	Q6581072
Zeki Müren	Q187272	1931	Q6581097
Müzeyyen Senar	Q546028	1918	Q6581072
Barbad	Q970487	0600	Q6581097
Hayedeh	Q3056796	1942	Q6581072
Mohammad-Reza Lotfi	Q433745	1947	Q6581097
Shahram Nazeri	Q1771734	1952	Q6581097
Faramarz Payvar	Q2629268	1933	Q6581097
Mohammad-Reza Shajarian	Q1238247	1940	Q6581097
Yossele Rosenblatt	Q1708769	1882	Q6581097
Amy Grant	Q464213	1960	Q6581072
Larry Norman	Q1349745	1947	Q6581097
Michael W. Smith	Q357515	1957	Q6581097
Shlomo Carlebach	Q76999	1925	Q6581097
Debbie Friedman	Q2895942	1951	Q6581072
Andraé Crouch	Q493028	1942	Q6581097
Thomas A. Dorsey	Q562158	1899	Q6581097
Mahalia Jackson	Q206466	1911	Q6581072
Blind Willie Johnson	Q712586	1897	Q6581097
Sister Rosetta Tharpe	Q438106	1915	Q6581072
William Billings	Q1348460	1746	Q6581097
Fanny Crosby	Q257456	1820	Q6581072
Lowell Mason	Q1349257	1792	Q6581097
John Newton	Q357301	1725	Q6581097
Isaac Watts	Q537034	1674	Q6581097
Sami Yusuf	Q558226	1980	Q6581097
Nusrat Fateh Ali Khan	Q299073	1948	Q6581097
Abida Parveen	Q2537790	1954	Q6581072
Toshiko Akiyoshi	Q437117	1929	Q6581072
